DATE	NEGCODE	NAME	SECTOR	WEIGHT	EXPECTEDRETURN	FORWARDReturn
2017-08-30	BRAP4	Bradespar S.A.	Financial	0.00407	0.0017236535611169076	-0.10317460317460318
2017-08-30	BBAS3	Banco do Brasil S.A.	Financial	0.03726	0.0004556276560851635	0.10779595765158805
2017-08-30	BRKM5	Braskem S.A.	Basic Materials	0.00836	0.0007346772946159232	0.0968497787034628
2017-08-30	BRFS3	BRF S.A.	Consumer Goods	0.028370000000000003	-0.0005573938726461373	0.08936678614097973
2017-08-30	CCRO3	CCR S.A.	Industrial Goods	0.018269999999999998	0.0007801308283931596	0.004036908881199555
2017-08-30	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00681	0.00016440585121637097	-0.05957943925233642
2017-08-30	CIEL3	Cielo S.A.	Technology	0.02491	-0.000457235848341062	-0.040196516301920594
2017-08-30	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00256	-0.0002681905151366091	-0.031636863823933915
2017-08-30	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00512	-0.00015083418722610569	-0.06127770534550199
2017-08-30	CPFE3	CPFL Energia S.A.	Utilities	0.01111	0.00043820085295012207	0.0025820730357801656
2017-08-30	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00297	0.0005809097598142776	0.020610687022900732
2017-08-30	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	0.001714257641854824	0.041470311027332826
2017-08-30	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00436	-0.00015576771438867044	0.05618584548892486
2017-08-30	ELET6	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00454	-0.0005577780978221758	0.038038496791933926
2017-08-30	EMBR3	Embraer S.A.	Industrial Goods	0.01043	4.124256581043854e-05	0.009523809523809419
2017-08-30	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0028899999999999998	0.0007341897192775517	-0.0006662225183211051
2017-08-30	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00641	-6.588379870985844e-05	0.0222222222222224
2017-08-30	EQTL3	Equatorial Energia S.A.	Utilities	0.010549999999999999	0.0005815753331899163	-0.01353965183752412
2017-08-30	ESTC3	Estácio Participações S.A.	Services	0.00508	0.003751501701699645	0.1700913242009132
2017-08-30	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00624	0.002092371588636095	0.03526871401151629
2017-08-30	GGBR4	Gerdau S.A.	Basic Materials	0.00777	-0.0001524389185615921	-0.0812182741116752
2017-08-30	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00255	0.0005150843540268459	-0.10645724258289709
2017-08-30	HYPE3	Hypera S.A.	Healthcare	0.011080000000000001	0.0006034614659736452	0.07926829268292683
2017-08-30	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03535	0.0007984121726334148	0.043394406943105215
2017-08-30	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.11452999999999999	0.0006522715890886446	0.051627110349889885
2017-08-30	JBSS3	JBS S.A.	Consumer Goods	0.0147	-0.0009144433614825047	-0.07199100112485946
2017-08-30	KLBN11	Klabin S.A.	Basic Materials	0.00649	0.0004288850289923526	0.05350978135788261
2017-08-30	KROT3	Kroton Educacional S.A.	Services	0.01942	0.001996791212148807	0.0760563380281691
2017-08-30	RENT3	Localiza Rent a Car S.A.	Services	0.00651	0.0034192491625712235	-0.021592442645074244
2017-08-30	LAME4	Lojas Americanas S.A.	Services	0.010409999999999999	0.00012353635267657148	0.04403567447045703
2017-08-30	LREN3	Lojas Renner S.A.	Services	0.017390000000000003	0.0016656677679410454	0.13300970873786405
2017-08-30	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00266	0.00127179018093122	-0.11740331491712715
2017-08-30	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00413	0.0009109582440977587	0.002238805970149206
2017-08-30	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00498	0.0011200034875924847	-0.019047619047619126
2017-08-30	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00482	0.001265578955586514	0.030636030636030574
2017-08-30	PCAR4	Companhia Brasileira de Distribuição	Services	0.0103	0.001578958794024612	0.0342541436464087
2017-08-30	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.03599	-0.0014915215155811878	0.14625360230547546
2017-08-30	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.05331	-0.0008359048950012173	0.14052044609665432
2017-08-30	QUAL3	Qualicorp S.A.	Healthcare	0.00471	0.0036428266581770476	0.0564841498559076
2017-08-30	RADL3	Raia Drogasil S.A.	Healthcare	0.012430000000000002	0.000644140471176907	0.06023400260002891
2017-08-30	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.009210000000000001	0.00020600848020474534	0.01968750000000008
2017-08-30	SANB11	BCO Santander(Brasil) S.A.	Financial	0.0097	-0.0005316749398904308	-0.033970276008492596
2017-08-30	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00431	-0.001913279826790573	0.06198830409356717
2017-08-30	SMLE3	Smiles S.A.	Consumer Goods	0.00366	0.0024131046652999598	0.1265007320644217
2017-08-30	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.004699999999999999	0.00160053013184938	0.07935595169637717
2017-08-30	VIVT4	Telefônica Brasil S.A.	Technology	0.01816	0.00048455957286918456	0.02092645266151973
2017-08-30	TIMP3	TIM Participações S.A.	Technology	0.00767	0.0016613420849012112	0.027240773286467374
2017-08-30	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02553	0.0007146798501866618	0.027913943355119788
2017-08-30	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	0.001967369647210228	0.15701219512195128
2017-08-30	VALE3	Vale S.A.	Basic Materials	0.03734	0.0005350175040182087	-0.07542224810716375
2017-08-30	VALE5	Vale S.A	Basic Materials	0.047270000000000006	0.0003090005187027772	-0.0708161321054302
2017-08-30	WEGE3	WEG S.A.	Industrial Goods	0.00932	0.0019476802423720697	0.022308438409311217
2017-08-02	ABEV3	Ambev S.A.	Consumer Goods	0.07299	0.0013515577220588723	0.024742268041237137
2017-08-02	BBSE3	BB Seguridade Participações S.A.	Financial	0.01857	0.00030176875077434005	-0.012585400934915421
2017-08-02	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.035750000000000004	0.002085536944259804	0.06072106261859588
2017-08-02	BRML3	BR Malls Participações S.A.	Financial	0.00801	0.001409440094525439	0.0036900369003689247
2017-08-02	BBDC3	Banco Bradesco S.A.	Financial	0.01581	0.0009383789327639421	0.06633986928104578
2017-08-02	BBDC4	Banco Bradesco S.A.	Financial	0.08244	0.0010316610158584206	0.08688630490956065
2017-08-02	BRAP4	Bradespar S.A.	Financial	0.00407	0.003724024305834124	0.14545454545454542
2017-08-02	BBAS3	Banco do Brasil S.A.	Financial	0.03726	0.0012429305902564706	0.022637795275590594
2017-08-02	BRKM5	Braskem S.A.	Basic Materials	0.00836	0.0012336164211625886	-0.01158003088008242
2017-08-02	BRFS3	BRF S.A.	Consumer Goods	0.028370000000000003	-0.0010548953260801866	0.08279430789133255
2017-08-02	CCRO3	CCR S.A.	Industrial Goods	0.018269999999999998	0.0010372979904923574	0.005217391304347818
2017-08-02	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00681	0.0015255200612602814	-0.0149597238204832
2017-08-02	CIEL3	Cielo S.A.	Technology	0.02491	-0.0005672740798135035	-0.0949878738884397
2017-08-02	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00256	0.00030209964333596686	0.103605313092979
2017-08-02	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00512	-1.5334224954289543e-05	0.07422969187675066
2017-08-02	CPFE3	CPFL Energia S.A.	Utilities	0.01111	0.0004400195034592765	0.009307520476545048
2017-08-02	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00297	0.0018240132273420924	0.046325878594249206
2017-08-02	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	0.002468646301188347	-0.00748362956033677
2017-08-02	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00436	-0.0027604966501204647	0.37928464977645315
2017-08-02	ELET6	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00454	-0.00232623263588451	0.32242424242424245
2017-08-02	EMBR3	Embraer S.A.	Industrial Goods	0.01043	0.00031440864621027286	0.141304347826087
2017-08-02	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0028899999999999998	0.0006412493335396577	0.03517241379310344
2017-08-02	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00641	0.0003875794865976794	-0.008368200836820203
2017-08-02	EQTL3	Equatorial Energia S.A.	Utilities	0.010549999999999999	0.0006154143084090925	0.09014232999472857
2017-08-02	ESTC3	Estácio Participações S.A.	Services	0.00508	0.002013314070081763	0.34769230769230774
2017-08-02	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00624	0.0011598719180331493	0.20358071036673395
2017-08-02	GGBR4	Gerdau S.A.	Basic Materials	0.00777	0.000713053819510265	0.0873965041398345
2017-08-02	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00255	0.0016827422906801836	0.06505576208178449
2017-08-02	HYPE3	Hypera S.A.	Healthcare	0.011080000000000001	0.0011658339813596012	0.006478008864643754
2017-08-02	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03535	0.0014680019222739012	0.07349896480331253
2017-08-02	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.11452999999999999	0.0013540432769097192	0.050642673521850874
2017-08-02	JBSS3	JBS S.A.	Consumer Goods	0.0147	-0.0016056462814197966	0.15304798962386518
2017-08-02	KLBN11	Klabin S.A.	Basic Materials	0.00649	-0.00011960732000587421	0.07616099071207434
2017-08-02	KROT3	Kroton Educacional S.A.	Services	0.01942	0.0011810142315716089	0.1754966887417219
2017-08-02	RENT3	Localiza Rent a Car S.A.	Services	0.00651	0.0030423368819688895	0.12272727272727281
2017-08-02	LAME4	Lojas Americanas S.A.	Services	0.010409999999999999	8.723853632481821e-05	0.11083591331269367
2017-08-02	LREN3	Lojas Renner S.A.	Services	0.017390000000000003	0.002434301320506848	0.029999999999999954
2017-08-02	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00266	0.00047703299172791155	0.11556240369799692
2017-08-02	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00413	0.002007208018176147	-0.053003533568904596
2017-08-02	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00498	0.001843096042330527	-0.006622516556291322
2017-08-02	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00482	0.0011025716056368366	0.19784603111288396
2017-08-02	PCAR4	Companhia Brasileira de Distribuição	Services	0.0103	0.00253603199171372	-0.037490029247540455
2017-08-02	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.03599	-0.0008674227388408975	-0.010691375623663478
2017-08-02	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.05331	-3.276032514916506e-05	-0.004441154700222095
2017-08-02	QUAL3	Qualicorp S.A.	Healthcare	0.00471	0.004160523219477421	0.04360902255639106
2017-08-02	RADL3	Raia Drogasil S.A.	Healthcare	0.012430000000000002	0.0013801670596084378	-0.017317246273953143
2017-08-02	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.009210000000000001	0.0016780834564231832	-0.06460099386144405
2017-08-02	SANB11	BCO Santander(Brasil) S.A.	Financial	0.0097	0.0001011987705603586	0.06843100189035925
2017-08-02	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00431	-0.001170067847477478	0.11473272490221653
2017-08-02	SMLE3	Smiles S.A.	Consumer Goods	0.00366	0.003030346538080486	0.05875058130522387
2017-08-02	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.004699999999999999	0.0013980009583419775	0.11617458279845959
2017-08-02	VIVT4	Telefônica Brasil S.A.	Technology	0.01816	0.0007203623261193761	0.04390243902439025
2017-08-02	TIMP3	TIM Participações S.A.	Technology	0.00767	0.002556738622677596	0.034545454545454615
2017-08-02	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02553	0.0005956274758936534	0.032185523541812956
2017-08-02	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	0.0026875820321074725	0.19272727272727266
2017-08-02	VALE3	Vale S.A.	Basic Materials	0.03734	0.0017975396098898044	0.10382513661202199
2017-08-02	VALE5	Vale S.A	Basic Materials	0.047270000000000006	0.002102847107286859	0.08999653859466936
2017-08-02	WEGE3	WEG S.A.	Industrial Goods	0.00932	0.001949913354783328	0.05635245901639352
2017-07-05	ABEV3	Ambev S.A.	Consumer Goods	0.07299	0.0004556235967802468	0.06476399560922062
2017-07-05	BBSE3	BB Seguridade Participações S.A.	Financial	0.01857	9.984777518178537e-05	0.009071117561683599
2017-07-05	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.035750000000000004	0.0014166758315189028	0.06357214934409677
2017-07-05	BRML3	BR Malls Participações S.A.	Financial	0.00801	0.001108295152847001	0.12448132780082986
2017-07-05	BBDC3	Banco Bradesco S.A.	Financial	0.01581	-9.113148672584041e-05	0.10389610389610399
2017-07-05	BBDC4	Banco Bradesco S.A.	Financial	0.08244	-0.00010651407921743332	0.0967056323060574
2017-07-05	BRAP4	Bradespar S.A.	Financial	0.00407	0.0024450045493710584	0.11271676300578033
2017-07-05	BBAS3	Banco do Brasil S.A.	Financial	0.03726	0.00028946020402310625	0.1218255428781744
2017-07-05	BRKM5	Braskem S.A.	Basic Materials	0.00836	0.0019311374468179055	0.13162492719860208
2017-07-05	BRFS3	BRF S.A.	Consumer Goods	0.028370000000000003	-0.0018376512721131693	-0.011003070624360279
2017-07-05	CCRO3	CCR S.A.	Industrial Goods	0.018269999999999998	0.001079052671890663	0.023131672597864802
2017-07-05	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00681	0.0008361289316532937	0.04447115384615375
2017-07-05	CIEL3	Cielo S.A.	Technology	0.02491	-0.0010880076680848205	0.018526142445450776
2017-07-05	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00256	-0.0008649597205722781	0.07244607244607248
2017-07-05	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00512	-0.0006146577158518544	0.052786788557947696
2017-07-05	CPFE3	CPFL Energia S.A.	Utilities	0.01111	0.0005357099091959425	0.0143504531722054
2017-07-05	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00297	0.001605478129099238	0.1444241316270567
2017-07-05	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	0.0022790862432978186	0.027884615384615303
2017-07-05	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00436	-0.003500542818715176	-0.015407190022010334
2017-07-05	ELET6	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00454	-0.002721892772148824	-0.04734411085450348
2017-07-05	EMBR3	Embraer S.A.	Industrial Goods	0.01043	-0.00030270466058368475	-0.003821656050955333
2017-07-05	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0028899999999999998	0.00016734647821868998	0.01540616246498604
2017-07-05	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00641	-0.00020968531978969089	0.05534294966146608
2017-07-05	EQTL3	Equatorial Energia S.A.	Utilities	0.010549999999999999	0.00042356739416133103	0.03850364963503649
2017-07-05	ESTC3	Estácio Participações S.A.	Services	0.00508	-7.944122317699777e-05	0.3
2017-07-05	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00624	0.0006540398351594658	0.0424443106562313
2017-07-05	GGBR4	Gerdau S.A.	Basic Materials	0.00777	-0.0015280558240185183	0.02644003777148247
2017-07-05	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00255	-0.00037084743823867614	0.04873294346978558
2017-07-05	HYPE3	Hypera S.A.	Healthcare	0.011080000000000001	0.0007203605713170889	0.03529827038475115
2017-07-05	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03535	0.0005176739274786145	0.0615384615384616
2017-07-05	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.11452999999999999	0.0005701212285775834	0.0504995949230353
2017-07-05	JBSS3	JBS S.A.	Consumer Goods	0.0147	-0.0016990279780825471	0.19349845201238391
2017-07-05	KLBN11	Klabin S.A.	Basic Materials	0.00649	0.0002884898998476461	-0.02710843373493993
2017-07-05	KROT3	Kroton Educacional S.A.	Services	0.01942	0.0007038617707218133	0.006666666666666643
2017-07-05	RENT3	Localiza Rent a Car S.A.	Services	0.00651	0.0018876038065568919	0.15536105032822745
2017-07-05	LAME4	Lojas Americanas S.A.	Services	0.010409999999999999	-0.0005975595431882353	0.15604867573371495
2017-07-05	LREN3	Lojas Renner S.A.	Services	0.017390000000000003	0.0015541555489578507	0.07991360691144704
2017-07-05	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00266	0.000669154520358694	-0.05668604651162786
2017-07-05	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00413	0.0012054148166683713	0.05833956619296942
2017-07-05	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00498	0.0011005539460961942	0.12106060606060598
2017-07-05	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00482	-2.9396915651343966e-05	-0.016862745098039204
2017-07-05	PCAR4	Companhia Brasileira de Distribuição	Services	0.0103	0.0010923668950731135	0.17457838850718288
2017-07-05	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.03599	-0.0016943744550690749	0.07427258805513008
2017-07-05	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.05331	-0.001152605443877375	0.10647010647010638
2017-07-05	QUAL3	Qualicorp S.A.	Healthcare	0.00471	0.00401845861496259	0.09267170555372989
2017-07-05	RADL3	Raia Drogasil S.A.	Healthcare	0.012430000000000002	0.0007593926601015742	-0.0022659679932020478
2017-07-05	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.009210000000000001	0.0007090402897145437	0.07241379310344835
2017-07-05	SANB11	BCO Santander(Brasil) S.A.	Financial	0.0097	-0.0004031269158748214	0.036442006269592465
2017-07-05	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00431	-0.00342827572167951	0.0864022662889519
2017-07-05	SMLE3	Smiles S.A.	Consumer Goods	0.00366	0.0024523396276802884	0.05322448979591845
2017-07-05	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.004699999999999999	0.0008988104186699479	0.10889679715302486
2017-07-05	VIVT4	Telefônica Brasil S.A.	Technology	0.01816	0.0003410193782287672	0.03831755120017622
2017-07-05	TIMP3	TIM Participações S.A.	Technology	0.00767	0.0014516006028902043	0.09235352532274078
2017-07-05	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02553	0.0006674536319438009	-0.08535801516904487
2017-07-05	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	0.000950629262590037	0.160337552742616
2017-07-05	VALE3	Vale S.A.	Basic Materials	0.03734	0.0004432607298146938	0.07535430349118562
2017-07-05	VALE5	Vale S.A	Basic Materials	0.047270000000000006	0.0006908874886489587	0.07238307349665922
2017-07-05	WEGE3	WEG S.A.	Industrial Goods	0.00932	0.0012197681094575558	0.0778575372722253
2017-06-06	ABEV3	Ambev S.A.	Consumer Goods	0.07299	-6.509769257242355e-05	-0.04457262716308345
2017-06-06	BBSE3	BB Seguridade Participações S.A.	Financial	0.01857	-6.034021368780322e-05	-0.08133333333333338
2017-06-06	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.035750000000000004	0.00021740780184685698	0.06846361185983825
2017-06-06	BRML3	BR Malls Participações S.A.	Financial	0.00801	-8.23730855012178e-05	-0.02032520325203252
2017-06-06	BBDC3	Banco Bradesco S.A.	Financial	0.01581	-0.000636396895164159	0.034328358208955155
2017-06-06	BBDC4	Banco Bradesco S.A.	Financial	0.08244	-0.000760443259847513	0.03368729403149036
2017-06-06	BRAP4	Bradespar S.A.	Financial	0.00407	0.002887708513508606	0.13878222709818985
2017-06-06	BBAS3	Banco do Brasil S.A.	Financial	0.03726	0.0007398377308802432	-0.04297287777386399
2017-06-06	BRKM5	Braskem S.A.	Basic Materials	0.00836	0.0016825350821415255	0.008813160987074155
2017-06-06	BRFS3	BRF S.A.	Consumer Goods	0.028370000000000003	-0.0010523912319886691	-0.09995393827729164
2017-06-06	CCRO3	CCR S.A.	Industrial Goods	0.018269999999999998	-7.183812025166178e-05	0.028676021964612497
2017-06-06	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00681	-0.0004946610015092493	0.06530089628681186
2017-06-06	CIEL3	Cielo S.A.	Technology	0.02491	-0.002173773235968061	0.08244206773618529
2017-06-06	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00256	-0.0014151320901149207	-0.1097826086956522
2017-06-06	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00512	-0.0009343810735492483	-0.014244186046511686
2017-06-06	CPFE3	CPFL Energia S.A.	Utilities	0.01111	0.0005637149490482833	0.006461421512732867
2017-06-06	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00297	0.00037435517767448986	0.010156971375807889
2017-06-06	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	0.0004245031584484363	0.09589041095890412
2017-06-06	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00436	-0.0031961270038624034	0.024812030075187973
2017-06-06	ELET6	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00454	-0.002316227954329061	-0.026419336706014554
2017-06-06	EMBR3	Embraer S.A.	Industrial Goods	0.01043	0.00028559348006764905	-0.01071203528670447
2017-06-06	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0028899999999999998	-0.0006541148618608336	0.04005826656955564
2017-06-06	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00641	-0.0012435101575567625	0.025045262522631208
2017-06-06	EQTL3	Equatorial Energia S.A.	Utilities	0.010549999999999999	-0.00012510817880003494	0.04182509505703414
2017-06-06	ESTC3	Estácio Participações S.A.	Services	0.00508	-0.00035751361531931157	-0.09420289855072457
2017-06-06	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00624	0.0033579621428557267	-0.1267087276550999
2017-06-06	GGBR4	Gerdau S.A.	Basic Materials	0.00777	-0.0002436616029012136	0.11826821541710657
2017-06-06	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00255	0.0005175647089954637	0.16590909090909078
2017-06-06	HYPE3	Hypera S.A.	Healthcare	0.011080000000000001	0.0008748370429274714	-0.03803056027164689
2017-06-06	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03535	0.0001798345079055578	0.024774774774774643
2017-06-06	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.11452999999999999	0.00019504972332895452	0.02832546514856993
2017-06-06	JBSS3	JBS S.A.	Consumer Goods	0.0147	-0.0007544132634458297	-0.18227848101265826
2017-06-06	KLBN11	Klabin S.A.	Basic Materials	0.00649	0.0004593112640846934	-0.01600474214582096
2017-06-06	KROT3	Kroton Educacional S.A.	Services	0.01942	-0.0004608941624801886	0.0729613733905579
2017-06-06	RENT3	Localiza Rent a Car S.A.	Services	0.00651	0.0008726844884513288	0.04816513761467893
2017-06-06	LAME4	Lojas Americanas S.A.	Services	0.010409999999999999	-0.00202902378141821	-0.04641638225255971
2017-06-06	LREN3	Lojas Renner S.A.	Services	0.017390000000000003	0.00031795646616876585	0.027366863905325518
2017-06-06	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00266	0.0012829445601851893	0.03770739064856712
2017-06-06	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00413	0.0004718526268474643	0.012112036336108883
2017-06-06	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00498	0.0004054050439367354	0.017262638717632624
2017-06-06	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00482	0.00047460168699144746	-0.22327139811148336
2017-06-06	PCAR4	Companhia Brasileira de Distribuição	Services	0.0103	0.0015242202983580995	-0.0651094890510948
2017-06-06	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.03599	-0.0017706166461027703	-0.06647605432451749
2017-06-06	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.05331	-0.0016647852264907491	-0.07359635811836107
2017-06-06	QUAL3	Qualicorp S.A.	Healthcare	0.00471	0.002784094479362321	0.04034188034188033
2017-06-06	RADL3	Raia Drogasil S.A.	Healthcare	0.012430000000000002	0.0006657639678719491	-0.05373894398284649
2017-06-06	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.009210000000000001	-0.0003006615090083004	0.06975184439973167
2017-06-06	SANB11	BCO Santander(Brasil) S.A.	Financial	0.0097	0.0005178261965582313	-0.00931677018633548
2017-06-06	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00431	-0.0024935494897514203	0.0696969696969697
2017-06-06	SMLE3	Smiles S.A.	Consumer Goods	0.00366	0.0011232235784445455	-0.03238546603475509
2017-06-06	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.004699999999999999	0.0026746667145352964	-0.09704370179948585
2017-06-06	VIVT4	Telefônica Brasil S.A.	Technology	0.01816	0.0003747397206698533	-0.026372212692967495
2017-06-06	TIMP3	TIM Participações S.A.	Technology	0.00767	0.0008940943150523646	0.02860061287027591
2017-06-06	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02553	0.0006579023978947636	-0.018670367099785416
2017-06-06	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	0.0004516686366834355	0.19095477386934678
2017-06-06	VALE3	Vale S.A.	Basic Materials	0.03734	0.0018398324366283726	0.08841234010534242
2017-06-06	VALE5	Vale S.A	Basic Materials	0.047270000000000006	0.0017602718543038602	0.07416267942583744
2017-06-06	WEGE3	WEG S.A.	Industrial Goods	0.00932	0.0006385180558904305	-0.03464818763326237
2017-05-09	ABEV3	Ambev S.A.	Consumer Goods	0.07299	-0.00017031735383694782	0.0063324538258575725
2017-05-09	BBSE3	BB Seguridade Participações S.A.	Financial	0.01857	-3.7798949612653326e-07	-0.005634736493205227
2017-05-09	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.035750000000000004	0.0011255744559165745	-0.047741273100616
2017-05-09	BRML3	BR Malls Participações S.A.	Financial	0.00801	0.0005855507980278108	-0.046511627906976716
2017-05-09	BBDC3	Banco Bradesco S.A.	Financial	0.01581	0.0003883505130815357	-0.09885675857431062
2017-05-09	BBDC4	Banco Bradesco S.A.	Financial	0.08244	0.0004013951013734679	-0.11846352485474505
2017-05-09	BRAP4	Bradespar S.A.	Financial	0.00407	0.005045157462179445	-0.028251599147121595
2017-05-09	BBAS3	Banco do Brasil S.A.	Financial	0.03726	0.0026536964939497627	-0.12376543209876538
2017-05-09	BRKM5	Braskem S.A.	Basic Materials	0.00836	0.003070381538533823	-0.022120080436656222
2017-05-09	BRFS3	BRF S.A.	Consumer Goods	0.028370000000000003	-0.0013962126949582313	-0.00023025558369785886
2017-05-09	CCRO3	CCR S.A.	Industrial Goods	0.018269999999999998	0.0007529642924784318	-0.08944444444444441
